tarih,sicaklik_ortalama_c,sicaklik_maksimum_c,sicaklik_minimum_c,ruzgar_ortalama_kmh,yuzey_basinci_hpa,toprak_nemi_0_7_m3m3,toprak_nemi_7_28_m3m3,toprak_sicakligi_0_7_c,yagis_mm,et0_mm,toprak_nemi_0_7_yuzde,toprak_nemi_7_28_yuzde,yil,ay,yilin_gunu
2021-03-15,11.991666666666667,18.5,5.4,4.520833333333333,986.2583333333333,0.3852083333333334,0.39279166666666665,11.058333333333332,0.7,2.67,38.520833333333336,39.27916666666667,2021,3,74
2021-03-16,9.637500000000001,12.9,6.1,15.041666666666666,982.2458333333334,0.4192916666666666,0.40958333333333335,10.612499999999999,3.8,2.41,41.92916666666666,40.958333333333336,2021,3,75
2021-03-17,6.954166666666667,10.5,3.6,10.933333333333332,985.1750000000001,0.4194166666666666,0.4169583333333333,8.25,6.1,1.42,41.94166666666666,41.69583333333333,2021,3,76
2021-03-18,6.408333333333334,10.7,3.1,5.833333333333333,992.9,0.421,0.4224583333333333,7.8,3.2,1.35,42.1,42.24583333333333,2021,3,77
2021-03-19,6.333333333333333,9.8,1.9,5.191666666666666,995.6958333333333,0.41962499999999997,0.42333333333333334,7.2375,7.4,0.85,41.9625,42.333333333333336,2021,3,78
2021-03-20,9.183333333333334,12.9,7.1,4.908333333333333,997.9083333333333,0.42283333333333334,0.4254166666666666,9.020833333333334,10.8,0.97,42.28333333333333,42.541666666666664,2021,3,79
2021-03-21,9.129166666666666,11.7,7.3,4.870833333333334,992.9541666666668,0.423375,0.42691666666666667,9.420833333333333,9.8,0.77,42.3375,42.69166666666667,2021,3,80
2021-03-22,11.987499999999999,19.4,6.7,5.3625,982.8916666666668,0.4207916666666667,0.42474999999999996,11.166666666666666,12.7,1.86,42.079166666666666,42.474999999999994,2021,3,81
2021-03-23,6.291666666666667,9.9,3.2,9.6875,988.4499999999999,0.42612500000000003,0.42891666666666667,8.941666666666666,27.2,0.58,42.612500000000004,42.891666666666666,2021,3,82
2021-03-24,3.2083333333333335,5.9,0.8,4.854166666666667,992.2791666666667,0.41687499999999994,0.418375,7.25,7.5,0.9,41.68749999999999,41.8375,2021,3,83
2021-03-25,2.2833333333333337,5.0,-0.5,4.945833333333334,999.2416666666667,0.41020833333333334,0.4096666666666666,5.945833333333333,5.5,0.6,41.020833333333336,40.96666666666666,2021,3,84
2021-03-26,4.2375,7.2,0.3,6.658333333333334,1005.3333333333334,0.411125,0.40795833333333337,5.916666666666667,2.4,1.27,41.112500000000004,40.795833333333334,2021,3,85
2021-03-27,7.808333333333334,11.3,4.3,5.041666666666667,1009.275,0.411875,0.4091666666666667,7.291666666666667,0.0,2.66,41.1875,40.91666666666667,2021,3,86
2021-03-28,9.691666666666666,15.8,2.9,4.9875,1010.0625,0.40804166666666664,0.40833333333333327,8.279166666666667,0.0,3.06,40.80416666666666,40.83333333333333,2021,3,87
2021-03-29,9.479166666666666,13.6,5.3,5.7749999999999995,1010.2458333333334,0.40275,0.40420833333333334,8.612499999999999,0.2,2.09,40.275,40.420833333333334,2021,3,88
2021-03-30,6.904166666666666,10.1,4.5,6.395833333333333,1006.6125000000001,0.405125,0.40158333333333335,7.133333333333333,9.4,1.3,40.5125,40.15833333333333,2021,3,89
2021-03-31,6.904166666666666,10.4,3.8,13.424999999999999,1001.9333333333334,0.4022916666666667,0.40258333333333335,7.5874999999999995,1.0,1.58,40.22916666666667,40.25833333333333,2021,3,90
2021-04-01,6.883333333333333,9.4,4.3,10.233333333333333,998.8125,0.40829166666666666,0.40208333333333335,7.825,2.6,1.39,40.829166666666666,40.208333333333336,2021,4,91
2021-04-02,9.754166666666666,16.1,4.0,6.0874999999999995,997.025,0.3980416666666667,0.40187500000000004,9.4,0.0,2.94,39.80416666666667,40.18750000000001,2021,4,92
2021-04-03,12.933333333333332,20.2,5.5,6.366666666666667,995.225,0.38883333333333336,0.39399999999999996,11.4,0.2,3.37,38.88333333333334,39.4,2021,4,93
2021-04-04,14.133333333333333,20.0,7.7,8.725,993.475,0.38408333333333333,0.38795833333333335,12.420833333333334,1.9,3.03,38.40833333333333,38.795833333333334,2021,4,94
2021-04-05,10.408333333333333,12.9,8.7,5.666666666666667,994.6333333333333,0.4154583333333333,0.4146666666666667,11.179166666666667,38.0,0.67,41.545833333333334,41.46666666666667,2021,4,95
2021-04-06,16.695833333333333,25.2,8.2,3.9916666666666667,988.6374999999999,0.41329166666666667,0.4232916666666666,13.970833333333333,0.8,2.58,41.329166666666666,42.329166666666666,2021,4,96
2021-04-07,16.6375,22.1,12.1,11.354166666666666,987.8916666666668,0.389875,0.40441666666666665,14.820833333333333,0.0,4.21,38.987500000000004,40.44166666666666,2021,4,97
2021-04-08,8.950000000000001,14.3,4.5,6.366666666666667,996.25,0.3967083333333334,0.3930833333333334,10.408333333333333,9.3,0.79,39.67083333333334,39.30833333333334,2021,4,98
2021-04-09,5.679166666666667,8.9,3.8,7.395833333333333,1006.8791666666666,0.4157916666666666,0.40454166666666663,8.845833333333333,7.9,1.96,41.57916666666666,40.454166666666666,2021,4,99
2021-04-10,6.570833333333333,9.8,4.0,8.7875,1007.1999999999999,0.402375,0.4066666666666667,7.283333333333334,0.2,2.59,40.2375,40.666666666666664,2021,4,100
2021-04-11,7.5,10.1,4.6,7.445833333333333,1006.275,0.3927083333333334,0.3984166666666667,6.7625,0.0,1.84,39.270833333333336,39.84166666666667,2021,4,101
2021-04-12,9.7125,14.1,6.7,5.283333333333333,1004.7541666666666,0.3850833333333334,0.39079166666666665,9.700000000000001,0.0,2.26,38.50833333333334,39.079166666666666,2021,4,102
2021-04-13,12.15,19.4,3.8,4.720833333333333,1000.3583333333332,0.37304166666666666,0.381875,11.504166666666668,0.9,3.7,37.30416666666667,38.1875,2021,4,103
2021-04-14,15.295833333333334,20.9,8.8,7.6000000000000005,995.9375,0.3754583333333333,0.37445833333333334,14.137500000000001,0.4,4.09,37.54583333333333,37.44583333333333,2021,4,104
2021-04-15,14.762500000000001,20.0,7.6,5.3,997.0958333333333,0.36633333333333334,0.36904166666666666,14.0,0.6,3.17,36.63333333333333,36.90416666666667,2021,4,105
2021-04-16,12.629166666666668,14.5,11.1,4.620833333333334,999.275,0.3754583333333333,0.36670833333333336,13.4375,5.6,1.51,37.54583333333333,36.670833333333334,2021,4,106
2021-04-17,14.987499999999999,22.2,9.4,5.583333333333333,996.3166666666666,0.38845833333333335,0.37104166666666666,14.4625,2.5,2.87,38.84583333333333,37.104166666666664,2021,4,107
2021-04-18,17.820833333333333,24.1,11.9,4.783333333333333,995.0666666666666,0.39566666666666667,0.377875,16.391666666666666,3.1,2.32,39.56666666666667,37.7875,2021,4,108
2021-04-19,16.625,19.5,13.3,5.320833333333334,994.2791666666667,0.4121666666666666,0.3953333333333333,16.279166666666665,12.3,1.34,41.21666666666666,39.53333333333333,2021,4,109
2021-04-20,13.112499999999999,17.2,8.8,8.166666666666666,993.9958333333334,0.41091666666666665,0.41170833333333334,14.174999999999999,8.3,2.78,41.09166666666667,41.170833333333334,2021,4,110
2021-04-21,12.975,17.7,7.4,4.8999999999999995,999.4833333333332,0.4000416666666667,0.4070833333333333,13.75,1.6,3.5,40.00416666666667,40.70833333333333,2021,4,111
2021-04-22,13.483333333333334,19.1,6.5,5.120833333333334,1003.3625000000001,0.3854166666666667,0.39775000000000005,14.108333333333333,0.1,3.79,38.54166666666667,39.775000000000006,2021,4,112
2021-04-23,16.341666666666665,22.3,9.3,5.416666666666667,1001.7416666666667,0.37083333333333335,0.38675,15.683333333333335,0.0,4.07,37.083333333333336,38.675,2021,4,113
2021-04-24,15.450000000000001,18.3,12.3,4.7124999999999995,1000.6958333333333,0.3737916666666667,0.37916666666666665,15.070833333333333,4.4,1.46,37.37916666666667,37.916666666666664,2021,4,114
2021-04-25,12.470833333333333,14.8,10.6,9.829166666666667,996.0291666666667,0.4077916666666667,0.3912083333333334,14.054166666666667,5.7,1.67,40.77916666666667,39.12083333333334,2021,4,115
2021-04-26,11.416666666666666,14.6,9.4,7.6875,997.9416666666666,0.3877916666666667,0.39425,13.0375,0.0,2.43,38.77916666666667,39.425,2021,4,116
2021-04-27,14.799999999999999,22.9,4.5,4.8,995.7375000000001,0.37304166666666666,0.386625,14.049999999999999,0.0,4.03,37.30416666666667,38.6625,2021,4,117
2021-04-28,18.974999999999998,25.5,10.9,4.1499999999999995,994.7583333333333,0.36037499999999995,0.3765833333333333,16.883333333333333,0.0,3.72,36.037499999999994,37.65833333333333,2021,4,118
2021-04-29,20.295833333333334,25.3,14.8,4.179166666666666,995.875,0.35041666666666665,0.367125,19.162499999999998,0.0,4.28,35.041666666666664,36.7125,2021,4,119
2021-04-30,21.566666666666666,26.9,16.1,4.491666666666666,998.1166666666667,0.33899999999999997,0.3575,20.166666666666668,0.0,4.59,33.9,35.75,2021,4,120
2021-05-01,22.995833333333334,30.4,14.4,4.666666666666667,997.1916666666666,0.3275416666666667,0.3481666666666667,21.1875,0.0,5.02,32.75416666666667,34.81666666666667,2021,5,121
2021-05-02,25.34166666666667,32.3,16.8,4.870833333333334,993.8083333333334,0.31758333333333333,0.33912500000000007,22.1875,0.0,5.03,31.758333333333333,33.91250000000001,2021,5,122
2021-05-03,23.8125,29.5,17.2,6.616666666666667,993.8458333333333,0.3073333333333333,0.330625,22.037499999999998,0.0,5.23,30.73333333333333,33.0625,2021,5,123
2021-05-04,19.729166666666668,23.5,16.2,7.4750000000000005,996.7916666666666,0.313125,0.324375,20.316666666666666,1.0,3.42,31.3125,32.4375,2021,5,124
2021-05-05,19.1125,24.3,12.6,4.604166666666667,993.6208333333334,0.30883333333333335,0.31983333333333336,19.5625,0.0,3.99,30.883333333333336,31.983333333333334,2021,5,125
2021-05-06,18.662499999999998,22.9,15.0,3.9291666666666667,994.6999999999999,0.322625,0.31666666666666665,18.75,2.1,3.28,32.2625,31.666666666666664,2021,5,126
2021-05-07,20.716666666666665,27.7,12.5,5.1125,996.2333333333332,0.32054166666666667,0.31495833333333334,19.95,0.0,4.73,32.05416666666667,31.495833333333334,2021,5,127
2021-05-08,20.058333333333334,25.5,15.4,6.2375,995.0833333333334,0.3072916666666667,0.310875,20.095833333333335,1.7,2.89,30.729166666666668,31.087500000000002,2021,5,128
2021-05-09,15.070833333333333,18.3,11.5,13.283333333333333,1003.7125,0.30433333333333334,0.3075,18.004166666666666,0.0,4.7,30.433333333333334,30.75,2021,5,129
2021-05-10,13.354166666666666,19.7,6.6,11.395833333333334,1002.1541666666667,0.29,0.30291666666666667,16.037499999999998,0.0,4.91,28.999999999999996,30.291666666666668,2021,5,130
2021-05-11,14.283333333333333,20.3,8.8,6.566666666666666,997.5124999999999,0.27795833333333336,0.2975833333333333,15.975000000000001,0.0,4.79,27.795833333333338,29.758333333333333,2021,5,131
2021-05-12,16.741666666666667,23.0,10.6,4.6125,992.2458333333334,0.267625,0.29191666666666666,16.945833333333333,0.0,4.56,26.7625,29.191666666666666,2021,5,132
2021-05-13,20.45,27.1,12.4,5.0625,990.0041666666666,0.2572083333333333,0.2859583333333333,19.591666666666665,0.0,5.11,25.72083333333333,28.59583333333333,2021,5,133
2021-05-14,21.370833333333334,27.2,13.8,7.083333333333333,993.3166666666666,0.24687499999999998,0.2795,20.529166666666665,0.0,5.4,24.6875,27.950000000000003,2021,5,134
2021-05-15,21.0625,26.7,14.6,5.8875,993.9083333333333,0.23875,0.2737916666666667,20.804166666666667,0.0,4.84,23.875,27.37916666666667,2021,5,135
2021-05-16,18.841666666666665,21.9,16.0,5.679166666666667,990.4666666666667,0.282375,0.2710416666666667,19.933333333333334,8.7,3.63,28.237499999999997,27.104166666666668,2021,5,136
2021-05-17,19.204166666666666,24.3,13.6,7.891666666666667,991.4541666666668,0.336625,0.2806666666666667,19.404166666666665,0.4,4.46,33.6625,28.066666666666666,2021,5,137
2021-05-18,19.900000000000002,25.9,15.5,7.691666666666666,991.1750000000001,0.31325,0.2819583333333333,20.25,3.0,4.33,31.324999999999996,28.195833333333333,2021,5,138
2021-05-19,20.375,27.8,11.2,5.9125000000000005,994.8458333333333,0.315375,0.2818333333333333,20.383333333333333,0.0,5.57,31.5375,28.183333333333334,2021,5,139
2021-05-20,22.5125,28.9,15.1,8.1625,989.0,0.2890416666666667,0.27820833333333334,21.483333333333334,0.0,5.96,28.90416666666667,27.820833333333333,2021,5,140
2021-05-21,17.316666666666666,20.5,13.9,7.9750000000000005,991.025,0.3409166666666667,0.290125,19.145833333333332,60.1,3.05,34.09166666666667,29.012500000000003,2021,5,141
2021-05-22,16.1375,19.2,13.3,4.845833333333333,1000.3833333333333,0.39558333333333334,0.3584583333333333,18.045833333333334,23.0,3.15,39.55833333333334,35.84583333333333,2021,5,142
2021-05-23,18.708333333333332,24.3,11.7,5.425,1000.2166666666667,0.36083333333333334,0.35912499999999997,18.462500000000002,0.0,5.14,36.083333333333336,35.912499999999994,2021,5,143
2021-05-24,21.829166666666666,28.1,13.8,4.316666666666666,1001.1625,0.33791666666666664,0.34833333333333333,20.395833333333332,0.0,5.43,33.791666666666664,34.833333333333336,2021,5,144
2021-05-25,21.583333333333332,26.9,16.5,5.8875,1000.5958333333333,0.3199166666666667,0.3369583333333333,21.1875,0.0,5.48,31.991666666666667,33.69583333333333,2021,5,145
2021-05-26,21.587500000000002,28.0,15.7,6.220833333333334,995.6916666666666,0.30483333333333335,0.3262916666666667,21.195833333333333,0.0,5.48,30.483333333333334,32.62916666666667,2021,5,146
2021-05-27,21.045833333333334,25.1,17.1,5.729166666666667,992.5541666666667,0.29362499999999997,0.31683333333333336,21.270833333333332,0.0,4.44,29.362499999999997,31.683333333333337,2021,5,147
2021-05-28,19.820833333333333,23.2,16.9,6.079166666666667,991.8416666666667,0.28883333333333333,0.3097083333333333,20.9875,0.2,3.0,28.883333333333333,30.97083333333333,2021,5,148
2021-05-29,18.191666666666666,21.0,15.7,6.7124999999999995,995.7208333333333,0.3156666666666667,0.3056666666666667,19.804166666666667,11.0,3.34,31.56666666666667,30.56666666666667,2021,5,149
2021-05-30,20.275000000000002,26.1,14.1,5.7,995.3458333333333,0.31466666666666665,0.303875,20.441666666666666,1.1,4.76,31.466666666666665,30.3875,2021,5,150
2021-05-31,18.904166666666665,21.7,17.0,4.45,992.5666666666666,0.3847083333333334,0.31579166666666664,19.783333333333335,15.2,2.53,38.47083333333334,31.579166666666662,2021,5,151
2021-06-01,16.504166666666666,18.7,14.3,6.216666666666666,992.1208333333334,0.413375,0.388125,18.0625,27.5,2.5,41.3375,38.8125,2021,6,152
2021-06-02,15.020833333333334,17.6,12.7,7.733333333333333,998.8333333333334,0.4170416666666667,0.408375,16.929166666666667,15.3,2.67,41.70416666666667,40.8375,2021,6,153
2021-06-03,16.383333333333333,20.1,12.0,5.0375,1001.9666666666667,0.39608333333333334,0.39858333333333335,16.8875,0.3,3.9,39.608333333333334,39.858333333333334,2021,6,154
2021-06-04,17.625,20.6,14.7,5.358333333333333,1003.6750000000001,0.3793333333333333,0.38458333333333333,17.875,0.1,4.2,37.93333333333333,38.458333333333336,2021,6,155
2021-06-05,18.204166666666666,21.1,14.8,6.2749999999999995,1002.5124999999999,0.3622916666666667,0.37200000000000005,17.820833333333333,0.0,4.49,36.22916666666667,37.2,2021,6,156
2021-06-06,19.912499999999998,24.3,14.0,4.991666666666666,999.1,0.34520833333333334,0.35966666666666663,19.025000000000002,0.0,5.37,34.520833333333336,35.96666666666666,2021,6,157
2021-06-07,21.75,26.9,15.4,5.104166666666667,997.7624999999999,0.33645833333333336,0.34783333333333327,20.879166666666666,0.0,5.4,33.645833333333336,34.783333333333324,2021,6,158
2021-06-08,20.9375,23.6,18.2,4.041666666666667,996.0124999999999,0.36795833333333333,0.345,20.900000000000002,3.8,3.45,36.795833333333334,34.5,2021,6,159
2021-06-09,21.279166666666665,25.3,16.4,6.512499999999999,993.5833333333334,0.36033333333333334,0.35029166666666667,21.070833333333333,0.0,5.35,36.03333333333333,35.02916666666667,2021,6,160
2021-06-10,21.679166666666664,25.8,17.5,7.7625,992.3666666666667,0.33516666666666667,0.34154166666666663,21.120833333333334,0.0,5.36,33.516666666666666,34.15416666666666,2021,6,161
2021-06-11,21.6875,25.8,17.3,6.395833333333333,993.7166666666667,0.318625,0.33175000000000004,21.254166666666666,0.0,5.21,31.8625,33.175000000000004,2021,6,162
2021-06-12,22.120833333333334,26.0,17.7,4.616666666666666,995.1791666666667,0.31116666666666665,0.32283333333333336,21.5,0.3,4.8,31.116666666666664,32.28333333333334,2021,6,163
2021-06-13,21.712500000000002,25.5,17.7,5.6625000000000005,994.5833333333334,0.3119166666666667,0.31645833333333334,21.929166666666664,0.0,4.81,31.191666666666666,31.645833333333336,2021,6,164
2021-06-14,17.270833333333332,18.2,15.3,4.295833333333333,993.4708333333333,0.38808333333333334,0.33808333333333335,18.954166666666666,28.0,1.37,38.80833333333334,33.80833333333334,2021,6,165
2021-06-15,17.141666666666666,20.1,14.5,4.858333333333333,994.0958333333333,0.40175,0.37895833333333334,18.7,1.3,3.82,40.175,37.895833333333336,2021,6,166
2021-06-16,17.125,20.0,13.7,9.5375,992.9166666666666,0.4025,0.38554166666666667,17.4375,9.0,2.15,40.25,38.55416666666667,2021,6,167
2021-06-17,20.470833333333335,24.1,16.5,5.666666666666667,998.2458333333334,0.39558333333333334,0.39158333333333334,20.291666666666668,2.6,4.34,39.55833333333334,39.15833333333333,2021,6,168
2021-06-18,21.608333333333334,25.7,16.7,5.9750000000000005,996.7958333333332,0.39258333333333334,0.38245833333333334,21.445833333333336,5.8,4.39,39.25833333333333,38.24583333333334,2021,6,169
2021-06-19,20.879166666666666,24.2,17.8,3.775,993.975,0.41329166666666667,0.398125,21.025000000000002,9.0,2.98,41.329166666666666,39.8125,2021,6,170
2021-06-20,22.0125,25.9,18.4,5.0625,992.9041666666667,0.3958333333333333,0.398625,22.170833333333334,0.3,4.36,39.58333333333333,39.8625,2021,6,171
2021-06-21,21.791666666666668,24.6,18.7,4.479166666666667,993.3375,0.3935416666666667,0.3877916666666667,22.183333333333334,13.6,3.39,39.35416666666667,38.77916666666667,2021,6,172
2021-06-22,23.104166666666668,27.2,19.1,4.8374999999999995,994.9916666666667,0.380625,0.3819166666666667,22.837500000000002,0.0,4.73,38.0625,38.19166666666667,2021,6,173
2021-06-23,24.145833333333332,29.5,17.6,4.416666666666667,996.4166666666666,0.364625,0.36991666666666667,23.900000000000002,1.3,5.02,36.4625,36.99166666666667,2021,6,174
2021-06-24,24.433333333333334,28.0,21.2,4.670833333333333,998.1416666666668,0.3560833333333333,0.3602916666666667,24.5125,0.1,5.23,35.608333333333334,36.02916666666667,2021,6,175
2021-06-25,25.962500000000002,30.4,19.5,4.9375,996.2208333333333,0.33516666666666667,0.349375,25.079166666666666,0.0,5.7,33.516666666666666,34.9375,2021,6,176
2021-06-26,26.516666666666666,29.9,23.1,5.016666666666667,994.5875,0.31745833333333334,0.337625,25.829166666666666,0.0,5.87,31.745833333333334,33.7625,2021,6,177
2021-06-27,25.7375,29.9,20.2,4.8999999999999995,995.0083333333333,0.30191666666666667,0.326375,25.675,0.0,5.67,30.191666666666666,32.6375,2021,6,178
2021-06-28,25.71666666666667,29.8,21.7,6.420833333333333,997.1541666666667,0.288,0.31575000000000003,25.629166666666666,0.0,5.83,28.799999999999997,31.575000000000003,2021,6,179
2021-06-29,25.037499999999998,30.4,19.4,9.2875,996.7041666666668,0.2740416666666667,0.30545833333333333,25.09166666666667,0.0,6.51,27.40416666666667,30.545833333333334,2021,6,180
2021-06-30,25.9375,31.9,18.9,6.0,995.3458333333333,0.26033333333333336,0.2952916666666667,25.291666666666668,0.0,6.26,26.033333333333335,29.52916666666667,2021,6,181
2021-07-01,28.191666666666666,34.8,19.7,4.433333333333334,992.5291666666667,0.247375,0.28562499999999996,26.645833333333332,0.0,6.47,24.7375,28.562499999999996,2021,7,182
2021-07-02,27.416666666666668,31.5,23.4,6.1375,988.7166666666667,0.2399583333333333,0.2774166666666667,27.27916666666667,0.0,5.74,23.99583333333333,27.74166666666667,2021,7,183
2021-07-03,22.3,24.9,20.1,5.341666666666666,991.0208333333334,0.2650416666666667,0.2725416666666667,24.575,27.8,3.16,26.504166666666666,27.25416666666667,2021,7,184
2021-07-04,22.05,24.8,18.5,6.066666666666666,992.65,0.32937500000000003,0.27525000000000005,23.433333333333334,6.5,4.24,32.9375,27.525000000000006,2021,7,185
2021-07-05,23.9375,28.3,18.0,5.2250000000000005,991.0041666666666,0.30683333333333335,0.27625000000000005,23.879166666666666,0.0,5.32,30.683333333333334,27.625000000000004,2021,7,186
2021-07-06,22.1375,24.1,20.7,7.308333333333334,991.2583333333333,0.3352916666666667,0.27808333333333335,22.3625,19.1,2.36,33.52916666666667,27.808333333333334,2021,7,187
2021-07-07,23.55,26.4,20.8,5.058333333333334,995.4,0.36954166666666666,0.304,24.075,10.8,4.03,36.954166666666666,30.4,2021,7,188
2021-07-08,23.291666666666668,26.4,20.6,5.758333333333333,998.1999999999999,0.34800000000000003,0.31066666666666665,24.3625,5.5,4.14,34.800000000000004,31.066666666666663,2021,7,189
2021-07-09,23.608333333333334,27.3,20.6,10.799999999999999,997.3083333333334,0.3325,0.31124999999999997,24.370833333333334,1.3,5.01,33.25,31.124999999999996,2021,7,190
2021-07-10,23.620833333333334,28.3,18.4,11.158333333333333,994.3583333333332,0.30995833333333334,0.30620833333333336,23.833333333333332,0.0,5.71,30.995833333333334,30.620833333333337,2021,7,191
2021-07-11,24.395833333333332,28.6,19.0,10.054166666666667,992.5333333333333,0.2906666666666667,0.2990833333333333,24.1125,0.0,5.55,29.06666666666667,29.90833333333333,2021,7,192
2021-07-12,25.325,29.8,20.8,7.595833333333334,993.4250000000001,0.2745416666666667,0.29141666666666666,24.849999999999998,0.0,5.96,27.45416666666667,29.141666666666666,2021,7,193
2021-07-13,25.770833333333332,30.5,20.9,9.195833333333333,994.1875,0.25808333333333333,0.2828333333333333,25.245833333333334,0.0,6.27,25.808333333333334,28.28333333333333,2021,7,194
2021-07-14,25.645833333333332,29.8,22.0,9.858333333333333,994.1374999999999,0.24370833333333333,0.27445833333333336,25.329166666666666,0.0,6.03,24.370833333333334,27.445833333333336,2021,7,195
2021-07-15,25.691666666666666,31.7,19.5,10.8125,992.6458333333334,0.23179166666666665,0.2667083333333334,25.995833333333334,0.0,6.43,23.179166666666664,26.670833333333338,2021,7,196
2021-07-16,26.337500000000002,32.8,18.9,8.020833333333334,989.8125,0.219375,0.25866666666666666,26.120833333333334,0.0,6.85,21.9375,25.866666666666667,2021,7,197
2021-07-17,27.97083333333333,33.5,21.4,5.116666666666666,986.9583333333334,0.20825000000000002,0.25095833333333334,27.354166666666668,0.0,5.87,20.825000000000003,25.095833333333335,2021,7,198
2021-07-18,29.079166666666666,34.3,23.2,5.0874999999999995,985.5083333333333,0.2005416666666667,0.24404166666666668,28.820833333333336,0.0,5.53,20.05416666666667,24.40416666666667,2021,7,199
2021-07-19,28.333333333333332,32.7,24.0,6.379166666666666,988.3041666666667,0.19470833333333334,0.23766666666666666,28.8,0.0,5.74,19.470833333333335,23.766666666666666,2021,7,200
2021-07-20,27.745833333333334,30.8,24.2,6.408333333333334,991.0,0.19016666666666668,0.23233333333333336,28.3125,0.0,5.68,19.01666666666667,23.233333333333338,2021,7,201
2021-07-21,26.53333333333333,28.8,24.2,6.5625,992.7333333333332,0.19420833333333334,0.2285,27.15416666666667,0.5,5.21,19.420833333333334,22.85,2021,7,202
2021-07-22,23.933333333333334,26.3,21.4,9.0375,995.2875,0.200375,0.22558333333333333,25.599999999999998,1.1,4.97,20.0375,22.558333333333334,2021,7,203
2021-07-23,23.170833333333334,26.3,20.4,10.266666666666667,994.5291666666667,0.20087500000000003,0.22258333333333336,24.320833333333336,0.6,4.99,20.087500000000002,22.258333333333336,2021,7,204
2021-07-24,23.099999999999998,27.7,18.4,11.541666666666666,993.4916666666667,0.19762500000000002,0.219375,24.695833333333336,0.0,5.31,19.762500000000003,21.9375,2021,7,205
2021-07-25,23.8,28.6,19.3,10.554166666666667,995.0208333333334,0.19075,0.2157916666666667,25.09166666666667,0.0,5.09,19.075,21.57916666666667,2021,7,206
2021-07-26,24.916666666666668,30.1,20.3,10.575000000000001,998.2125,0.183875,0.21237499999999998,25.5,0.0,5.65,18.387500000000003,21.237499999999997,2021,7,207
2021-07-27,26.5,31.4,21.4,9.304166666666667,999.5916666666667,0.17633333333333331,0.20833333333333334,26.3875,0.0,6.28,17.633333333333333,20.833333333333336,2021,7,208
2021-07-28,27.1125,33.3,20.9,10.795833333333334,997.3583333333332,0.16916666666666666,0.2041666666666667,26.95,0.0,7.14,16.916666666666664,20.416666666666668,2021,7,209
2021-07-29,27.8,33.9,20.7,9.533333333333333,994.625,0.16266666666666665,0.19991666666666666,27.425,0.0,7.16,16.266666666666666,19.991666666666667,2021,7,210
2021-07-30,29.416666666666668,35.1,23.0,5.858333333333333,992.6708333333332,0.157625,0.1955416666666667,28.270833333333332,0.0,6.55,15.7625,19.55416666666667,2021,7,211
2021-07-31,30.554166666666664,36.6,23.2,7.033333333333334,991.2166666666667,0.15325,0.19175,29.458333333333332,0.0,6.83,15.325,19.175,2021,7,212
2021-08-01,30.6125,34.8,26.4,7.520833333333333,992.6583333333333,0.14975,0.18833333333333332,29.8875,0.0,6.66,14.975,18.833333333333332,2021,8,213
2021-08-02,30.175,36.2,23.2,6.3625,992.8249999999999,0.14712499999999998,0.18479166666666666,29.666666666666668,0.0,6.7,14.712499999999999,18.479166666666664,2021,8,214
2021-08-03,30.433333333333334,37.1,23.9,6.5249999999999995,993.8375,0.14508333333333331,0.18179166666666666,30.445833333333336,0.0,6.7,14.508333333333331,18.179166666666667,2021,8,215
2021-08-04,30.09166666666667,36.1,24.4,6.058333333333334,995.7791666666667,0.14325,0.17912499999999998,30.625,0.0,6.16,14.325,17.912499999999998,2021,8,216
2021-08-05,30.925,36.9,23.6,5.895833333333333,993.4416666666666,0.14170833333333333,0.17670833333333333,30.745833333333334,0.0,6.55,14.170833333333333,17.670833333333334,2021,8,217
2021-08-06,30.125,39.0,21.1,5.154166666666667,985.0,0.141375,0.17420833333333333,30.28333333333333,0.0,5.52,14.1375,17.420833333333334,2021,8,218
2021-08-07,23.78333333333333,26.1,21.4,5.666666666666667,990.6583333333333,0.21633333333333335,0.1735833333333333,26.962500000000002,18.5,3.5,21.633333333333336,17.35833333333333,2021,8,219
2021-08-08,23.991666666666664,27.3,21.2,6.575,996.9499999999999,0.2624166666666667,0.17612499999999998,25.458333333333332,0.0,4.29,26.241666666666667,17.612499999999997,2021,8,220
2021-08-09,24.525000000000002,28.7,19.7,7.695833333333333,998.4875000000001,0.244375,0.17775,25.28333333333333,0.0,5.75,24.4375,17.775,2021,8,221
2021-08-10,26.0125,30.6,21.7,5.7,997.7375000000001,0.2227083333333333,0.17758333333333332,26.016666666666666,0.0,5.63,22.270833333333332,17.758333333333333,2021,8,222
2021-08-11,26.71666666666667,30.0,23.8,6.441666666666666,995.9375,0.20795833333333333,0.17658333333333331,26.891666666666666,0.1,5.28,20.795833333333334,17.65833333333333,2021,8,223
2021-08-12,25.358333333333334,28.9,22.2,9.9375,997.6833333333334,0.19825,0.175625,26.004166666666666,0.1,5.5,19.825,17.5625,2021,8,224
2021-08-13,24.53333333333333,28.5,20.2,11.875,1000.9791666666666,0.189125,0.1745833333333333,25.425,0.0,5.9,18.912499999999998,17.458333333333332,2021,8,225
2021-08-14,23.3125,28.2,18.5,12.083333333333334,1000.5333333333333,0.18129166666666666,0.1735833333333333,25.308333333333334,0.0,5.99,18.129166666666666,17.35833333333333,2021,8,226
